	Demographic ID	Demographic Name	Student Group	County Code	District Code	School Code	Grade	Percentage Standard Exceeded	Percentage Standard Met	Percentage Standard Nearly Met	Percentage Standard Not Met	Total Number of Students with Valid Scores	Life Sciences Domain Percent Below Standard	Life Sciences Domain Percent Near Standard	Life Sciences Domain Percent Above Standard	Physical Sciences Domain Percent Below Standard	Physical Sciences Domain Percent Near Standard	Physical Sciences Domain Percent Above Standard	Earth and Space Sciences Domain Percent Below Standard	Earth and Space Sciences Domain Percent Near Standard	Earth and Space Sciences Domain Percent Above Standard	County Name	District Name	School Name	Zip Code	Median
12190	180	English only	English-Language Fluency	45	70003	6050330	5	18.31	36.62	42.25	2.82	71.0	18.31	63.38	18.31	22.54	54.93	22.54	19.72	60.56	19.72	Shasta	Grant Elementary	Grant Elementary	96001	654232.0
12191	180	English only	English-Language Fluency	45	70003	6050330	8	12.07	32.76	46.55	8.62	58.0	29.31	55.17	15.52	29.31	50.0	20.69	32.76	43.1	24.14	Shasta	Grant Elementary	Grant Elementary	96001	654232.0
12192	180	English only	English-Language Fluency	45	70003	6050330	13	15.5	34.88	44.19	5.43	129.0	23.26	59.69	17.05	25.58	52.71	21.71	25.58	52.71	21.71	Shasta	Grant Elementary	Grant Elementary	96001	654232.0
12195	180	English only	English-Language Fluency	45	70110	135889	11	0.0	30.77	61.54	7.69	13.0	23.08	76.92	0.0	15.38	84.62	0.0	0.0	92.31	7.69	Shasta	Redding Elementary	Stellar Charter	96001	654232.0
12197	180	English only	English-Language Fluency	45	70110	135889	13	12.82	30.77	53.85	2.56	39.0	28.21	66.67	5.13	15.38	71.79	12.82	7.69	76.92	15.38	Shasta	Redding Elementary	Stellar Charter	96001	654232.0
12201	180	English only	English-Language Fluency	45	70110	6050462	5	11.36	22.73	61.36	4.55	44.0	38.64	54.55	6.82	40.91	40.91	18.18	36.36	56.82	6.82	Shasta	Redding Elementary	Bonny View Elementary	96001	654232.0
12202	180	English only	English-Language Fluency	45	70110	6050462	13	11.36	22.73	61.36	4.55	44.0	38.64	54.55	6.82	40.91	40.91	18.18	36.36	56.82	6.82	Shasta	Redding Elementary	Bonny View Elementary	96001	654232.0
12203	180	English only	English-Language Fluency	45	70110	6050470	5	0.0	26.92	61.54	11.54	26.0	38.46	53.85	7.69	42.31	50.0	7.69	46.15	53.85	0.0	Shasta	Redding Elementary	Cypress Elementary	96001	654232.0
12204	180	English only	English-Language Fluency	45	70110	6050470	13	0.0	26.92	61.54	11.54	26.0	38.46	53.85	7.69	42.31	50.0	7.69	46.15	53.85	0.0	Shasta	Redding Elementary	Cypress Elementary	96001	654232.0
12205	180	English only	English-Language Fluency	45	70110	6050488	5	0.0	35.0	45.0	20.0	20.0	30.0	60.0	10.0	55.0	35.0	10.0	45.0	55.0	0.0	Shasta	Redding Elementary	Juniper	96001	654232.0
12206	180	English only	English-Language Fluency	45	70110	6050488	8	0.0	7.69	53.85	38.46	13.0	46.15	53.85	0.0	76.92	23.08	0.0	76.92	15.38	7.69	Shasta	Redding Elementary	Juniper	96001	654232.0
12207	180	English only	English-Language Fluency	45	70110	6050488	13	0.0	24.24	48.48	27.27	33.0	36.36	57.58	6.06	63.64	30.3	6.06	57.58	39.39	3.03	Shasta	Redding Elementary	Juniper	96001	654232.0
12208	180	English only	English-Language Fluency	45	70110	6050512	5	10.2	31.63	41.84	16.33	98.0	36.73	48.98	14.29	36.73	45.92	17.35	43.88	42.86	13.27	Shasta	Redding Elementary	Manzanita Elementary	96001	654232.0
12209	180	English only	English-Language Fluency	45	70110	6050512	13	10.2	31.63	41.84	16.33	98.0	36.73	48.98	14.29	36.73	45.92	17.35	43.88	42.86	13.27	Shasta	Redding Elementary	Manzanita Elementary	96001	654232.0
12210	180	English only	English-Language Fluency	45	70110	6050520	8	8.5	24.18	52.29	15.03	153.0	32.68	58.17	9.15	39.22	48.37	12.42	36.6	48.37	15.03	Shasta	Redding Elementary	Sequoia Middle	96001	654232.0
12211	180	English only	English-Language Fluency	45	70110	6050520	13	8.5	24.18	52.29	15.03	153.0	32.68	58.17	9.15	39.22	48.37	12.42	36.6	48.37	15.03	Shasta	Redding Elementary	Sequoia Middle	96001	654232.0
12212	180	English only	English-Language Fluency	45	70110	6050538	5	0.0	7.14	57.14	35.71	28.0	57.14	42.86	0.0	60.71	39.29	0.0	53.57	46.43	0.0	Shasta	Redding Elementary	Sycamore Elementary	96001	654232.0
12213	180	English only	English-Language Fluency	45	70110	6050538	13	0.0	7.14	57.14	35.71	28.0	57.14	42.86	0.0	60.71	39.29	0.0	53.57	46.43	0.0	Shasta	Redding Elementary	Sycamore Elementary	96001	654232.0
12218	180	English only	English-Language Fluency	45	70110	6117931	13	5.88	11.76	47.06	35.29	17.0	47.06	41.18	11.76	70.59	23.53	5.88	58.82	41.18	0.0	Shasta	Monarch Learning Center	Monarch Learning Center	96001	654232.0
12219	180	English only	English-Language Fluency	45	70136	106013	8	25.87	30.77	39.16	4.2	143.0	20.98	53.85	25.17	18.18	54.55	27.27	18.18	51.75	30.07	Shasta	University Preparatory	University Preparatory	96001	654232.0
12220	180	English only	English-Language Fluency	45	70136	106013	12	27.59	47.41	23.28	1.72	116.0	6.03	56.03	37.93	13.79	55.17	31.03	14.66	56.9	28.45	Shasta	University Preparatory	University Preparatory	96001	654232.0
12221	180	English only	English-Language Fluency	45	70136	106013	13	26.64	38.22	32.05	3.09	259.0	14.29	54.83	30.89	16.22	54.83	28.96	16.6	54.05	29.34	Shasta	University Preparatory	University Preparatory	96001	654232.0
12222	180	English only	English-Language Fluency	45	70136	4530200	11	1.1	5.49	41.76	51.65	91.0	67.03	31.87	1.1	82.42	16.48	1.1	71.43	24.18	4.4	Shasta	Shasta Union High	Pioneer Continuation High	96001	654232.0
12223	180	English only	English-Language Fluency	45	70136	4530200	12	0.0	13.33	33.33	53.33	15.0	60.0	40.0	0.0	80.0	20.0	0.0	73.33	20.0	6.67	Shasta	Shasta Union High	Pioneer Continuation High	96001	654232.0
12224	180	English only	English-Language Fluency	45	70136	4530200	13	0.94	6.6	40.57	51.89	106.0	66.04	33.02	0.94	82.08	16.98	0.94	71.7	23.58	4.72	Shasta	Shasta Union High	Pioneer Continuation High	96001	654232.0
12228	180	English only	English-Language Fluency	45	70136	4530267	10	1.85	48.15	42.59	7.41	54.0	14.81	68.52	16.67	27.78	62.96	9.26	22.22	75.93	1.85	Shasta	Shasta Charter Academy	Shasta Charter Academy	96001	654232.0
12230	180	English only	English-Language Fluency	45	70136	4530267	13	1.85	48.15	42.59	7.41	54.0	14.81	68.52	16.67	27.78	62.96	9.26	22.22	75.93	1.85	Shasta	Shasta Charter Academy	Shasta Charter Academy	96001	654232.0
12231	180	English only	English-Language Fluency	45	70136	4530309	11	0.0	7.89	65.79	26.32	38.0	52.63	47.37	0.0	60.53	39.47	0.0	57.89	39.47	2.63	Shasta	Shasta Union High	North State Independence High	96001	654232.0
12233	180	English only	English-Language Fluency	45	70136	4530309	13	0.0	7.89	65.79	26.32	38.0	52.63	47.37	0.0	60.53	39.47	0.0	57.89	39.47	2.63	Shasta	Shasta Union High	North State Independence High	96001	654232.0
12235	180	English only	English-Language Fluency	45	70136	4537304	11	7.01	28.98	46.82	17.2	314.0	31.53	51.59	16.88	44.27	46.5	9.24	37.26	51.59	11.15	Shasta	Shasta Union High	Shasta High	96001	654232.0
12237	180	English only	English-Language Fluency	45	70136	4537304	13	7.01	28.98	46.82	17.2	314.0	31.53	51.59	16.88	44.27	46.5	9.24	37.26	51.59	11.15	Shasta	Shasta Union High	Shasta High	96001	654232.0
12242	180	English only	English-Language Fluency	45	10454	132944	5	11.54	30.77	38.46	19.23	26.0	23.08	69.23	7.69	34.62	50.0	15.38	30.77	50.0	19.23	Shasta	Redding STEM Academy	Redding STEM Academy	96003	462127.0
12243	180	English only	English-Language Fluency	45	10454	132944	8	14.29	28.57	42.86	14.29	21.0	28.57	52.38	19.05	23.81	61.9	14.29	38.1	38.1	23.81	Shasta	Redding STEM Academy	Redding STEM Academy	96003	462127.0
12244	180	English only	English-Language Fluency	45	10454	132944	13	12.77	29.79	40.43	17.02	47.0	25.53	61.7	12.77	29.79	55.32	14.89	34.04	44.68	21.28	Shasta	Redding STEM Academy	Redding STEM Academy	96003	462127.0
12247	180	English only	English-Language Fluency	45	10454	6069389	13	0.0	8.33	25.0	66.67	12.0	75.0	25.0	0.0	75.0	25.0	0.0	75.0	16.67	8.33	Shasta	Shasta County Office of Education	Shasta County Special Education	96003	462127.0
12251	180	English only	English-Language Fluency	45	69948	134122	5	14.75	31.15	47.54	6.56	61.0	27.87	50.82	21.31	24.59	59.02	16.39	29.51	54.1	16.39	Shasta	Redding School of the Arts	Redding School of the Arts	96003	462127.0
12252	180	English only	English-Language Fluency	45	69948	134122	8	5.56	25.93	61.11	7.41	54.0	35.19	57.41	7.41	35.19	57.41	7.41	29.63	51.85	18.52	Shasta	Redding School of the Arts	Redding School of the Arts	96003	462127.0
12253	180	English only	English-Language Fluency	45	69948	134122	13	10.43	28.7	53.91	6.96	115.0	31.3	53.91	14.78	29.57	58.26	12.17	29.57	53.04	17.39	Shasta	Redding School of the Arts	Redding School of the Arts	96003	462127.0
12254	180	English only	English-Language Fluency	45	69948	6117857	5	5.97	23.88	59.7	10.45	67.0	35.82	58.21	5.97	44.78	44.78	10.45	34.33	58.21	7.46	Shasta	Columbia Elementary	Mountain View Middle	96003	462127.0
12255	180	English only	English-Language Fluency	45	69948	6117857	8	15.71	21.43	51.43	11.43	70.0	32.86	55.71	11.43	30.0	51.43	18.57	41.43	38.57	20.0	Shasta	Columbia Elementary	Mountain View Middle	96003	462127.0
12256	180	English only	English-Language Fluency	45	69948	6117857	13	10.95	22.63	55.47	10.95	137.0	34.31	56.93	8.76	37.23	48.18	14.6	37.96	48.18	13.87	Shasta	Columbia Elementary	Mountain View Middle	96003	462127.0
12257	180	English only	English-Language Fluency	45	69971	6111470	5	15.74	24.07	48.15	12.04	108.0	26.85	57.41	15.74	27.78	51.85	20.37	35.19	46.3	18.52	Shasta	Enterprise Elementary	Boulder Creek Elementary	96003	462127.0
12258	180	English only	English-Language Fluency	45	69971	6111470	8	7.41	14.81	46.91	30.86	81.0	53.09	35.8	11.11	55.56	34.57	9.88	54.32	35.8	9.88	Shasta	Enterprise Elementary	Boulder Creek Elementary	96003	462127.0
12259	180	English only	English-Language Fluency	45	69971	6111470	13	12.17	20.11	47.62	20.11	189.0	38.1	48.15	13.76	39.68	44.44	15.87	43.39	41.8	14.81	Shasta	Enterprise Elementary	Boulder Creek Elementary	96003	462127.0
12260	180	English only	English-Language Fluency	45	70110	6101612	5	6.54	28.97	47.66	16.82	107.0	47.66	43.93	8.41	39.25	50.47	10.28	40.19	52.34	7.48	Shasta	Redding Elementary	Turtle Bay	96003	462127.0
12261	180	English only	English-Language Fluency	45	70110	6101612	8	2.44	12.2	53.66	31.71	41.0	56.1	36.59	7.32	63.41	31.71	4.88	68.29	26.83	4.88	Shasta	Redding Elementary	Turtle Bay	96003	462127.0
12262	180	English only	English-Language Fluency	45	70110	6101612	13	5.41	24.32	49.32	20.95	148.0	50.0	41.89	8.11	45.95	45.27	8.78	47.97	45.27	6.76	Shasta	Redding Elementary	Turtle Bay	96003	462127.0
12263	180	English only	English-Language Fluency	45	75267	113407	5	12.5	16.67	58.33	12.5	24.0	50.0	33.33	16.67	41.67	41.67	16.67	50.0	50.0	0.0	Shasta	Rocky Point Charter	Rocky Point Charter	96003	462127.0
12265	180	English only	English-Language Fluency	45	75267	113407	13	9.38	15.63	59.38	15.63	32.0	46.88	40.63	12.5	43.75	40.63	15.63	50.0	50.0	0.0	Shasta	Rocky Point Charter	Rocky Point Charter	96003	462127.0
12268	180	English only	English-Language Fluency	45	75267	4530101	11	0.0	16.67	41.67	41.67	12.0	50.0	50.0	0.0	66.67	33.33	0.0	58.33	33.33	8.33	Shasta	Gateway Unified	Gateway Educational Options	96003	462127.0
12269	180	English only	English-Language Fluency	45	75267	4530101	12	9.09	9.09	36.36	45.45	11.0	54.55	36.36	9.09	63.64	27.27	9.09	63.64	36.36	0.0	Shasta	Gateway Unified	Gateway Educational Options	96003	462127.0
12270	180	English only	English-Language Fluency	45	75267	4530101	13	3.33	13.33	43.33	40.0	30.0	53.33	43.33	3.33	66.67	30.0	3.33	60.0	33.33	6.67	Shasta	Gateway Unified	Gateway Educational Options	96003	462127.0
12274	180	English only	English-Language Fluency	45	75267	6050090	5	4.55	16.67	46.97	31.82	66.0	54.55	37.88	7.58	51.52	42.42	6.06	54.55	40.91	4.55	Shasta	Gateway Unified	Buckeye School of the Arts	96003	462127.0
12275	180	English only	English-Language Fluency	45	75267	6050090	8	9.62	9.62	51.92	28.85	52.0	55.77	34.62	9.62	63.46	26.92	9.62	59.62	28.85	11.54	Shasta	Gateway Unified	Buckeye School of the Arts	96003	462127.0
12276	180	English only	English-Language Fluency	45	75267	6050090	13	6.78	13.56	49.15	30.51	118.0	55.08	36.44	8.47	56.78	35.59	7.63	56.78	35.59	7.63	Shasta	Gateway Unified	Buckeye School of the Arts	96003	462127.0
12278	180	English only	English-Language Fluency	45	69856	4530028	12	2.96	24.85	55.62	16.57	169.0	37.28	53.85	8.88	46.75	47.93	5.33	36.09	56.21	7.69	Shasta	Anderson Union High	West Valley High	96022	871132.5
12279	180	English only	English-Language Fluency	45	69856	4530028	13	2.94	25.29	55.29	16.47	170.0	37.06	54.12	8.82	46.47	48.24	5.29	35.88	56.47	7.65	Shasta	Anderson Union High	West Valley High	96022	871132.5
12280	180	English only	English-Language Fluency	45	69955	121640	5	18.52	33.33	44.44	3.7	27.0	14.81	62.96	22.22	25.93	51.85	22.22	14.81	70.37	14.81	Shasta	Cottonwood Creek Charter	Cottonwood Creek Charter	96022	871132.5
12281	180	English only	English-Language Fluency	45	69955	121640	8	21.74	26.09	52.17	0.0	23.0	26.09	56.52	17.39	26.09	34.78	39.13	21.74	43.48	34.78	Shasta	Cottonwood Creek Charter	Cottonwood Creek Charter	96022	871132.5
12282	180	English only	English-Language Fluency	45	69955	121640	13	20.0	30.0	48.0	2.0	50.0	20.0	60.0	20.0	26.0	44.0	30.0	18.0	58.0	24.0	Shasta	Cottonwood Creek Charter	Cottonwood Creek Charter	96022	871132.5
12283	180	English only	English-Language Fluency	45	69955	6050207	5	9.02	25.41	55.74	9.84	122.0	31.15	53.28	15.57	36.07	52.46	11.48	31.97	60.66	7.38	Shasta	Cottonwood Union Elementary	West Cottonwood Junior High	96022	871132.5
12284	180	English only	English-Language Fluency	45	69955	6050207	8	6.9	22.99	59.77	10.34	87.0	37.93	55.17	6.9	39.08	50.57	10.34	42.53	40.23	17.24	Shasta	Cottonwood Union Elementary	West Cottonwood Junior High	96022	871132.5
12285	180	English only	English-Language Fluency	45	69955	6050207	13	8.13	24.4	57.42	10.05	209.0	33.97	54.07	11.96	37.32	51.67	11.0	36.36	52.15	11.48	Shasta	Cottonwood Union Elementary	West Cottonwood Junior High	96022	871132.5
12287	180	English only	English-Language Fluency	52	71522	132597	8	0.0	7.14	78.57	14.29	14.0	42.86	57.14	0.0	50.0	50.0	0.0	35.71	57.14	7.14	Tehama	Evergreen Union	Evergreen Institute of Excellence	96022	871132.5
12288	180	English only	English-Language Fluency	52	71522	132597	11	0.0	33.33	41.67	25.0	12.0	58.33	33.33	8.33	25.0	75.0	0.0	41.67	58.33	0.0	Tehama	Evergreen Union	Evergreen Institute of Excellence	96022	871132.5
12290	180	English only	English-Language Fluency	52	71522	132597	13	2.78	16.67	52.78	27.78	36.0	52.78	41.67	5.56	44.44	52.78	2.78	44.44	50.0	5.56	Tehama	Evergreen Union	Evergreen Institute of Excellence	96022	871132.5
12293	180	English only	English-Language Fluency	52	71522	6111629	5	15.09	23.58	52.83	8.49	106.0	24.53	59.43	16.04	35.85	41.51	22.64	33.02	55.66	11.32	Tehama	Evergreen Union	Evergreen Middle	96022	871132.5
12294	180	English only	English-Language Fluency	52	71522	6111629	8	7.87	17.98	67.42	6.74	89.0	28.09	61.8	10.11	34.83	57.3	7.87	31.46	55.06	13.48	Tehama	Evergreen Union	Evergreen Middle	96022	871132.5
12295	180	English only	English-Language Fluency	52	71522	6111629	13	11.79	21.03	59.49	7.69	195.0	26.15	60.51	13.33	35.38	48.72	15.9	32.31	55.38	12.31	Tehama	Evergreen Union	Evergreen Middle	96022	871132.5
12302	180	English only	English-Language Fluency	45	69856	4530333	12	10.34	41.38	41.38	6.9	29.0	24.14	51.72	24.14	37.93	48.28	13.79	31.03	48.28	20.69	Shasta	Anderson Union High	Anderson New Technology High	96007	939198.5
12303	180	English only	English-Language Fluency	45	69856	4530333	13	10.34	41.38	41.38	6.9	29.0	24.14	51.72	24.14	37.93	48.28	13.79	31.03	48.28	20.69	Shasta	Anderson Union High	Anderson New Technology High	96007	939198.5
12307	180	English only	English-Language Fluency	45	69856	4530804	10	5.21	31.25	60.42	3.13	96.0	14.58	77.08	8.33	26.04	68.75	5.21	17.71	70.83	11.46	Shasta	Anderson Union High	Anderson High	96007	939198.5
12308	180	English only	English-Language Fluency	45	69856	4530804	11	3.17	14.29	74.6	7.94	63.0	30.16	63.49	6.35	41.27	52.38	6.35	26.98	65.08	7.94	Shasta	Anderson Union High	Anderson High	96007	939198.5
12309	180	English only	English-Language Fluency	45	69856	4530804	12	4.11	19.18	49.32	27.4	73.0	45.21	52.05	2.74	56.16	35.62	8.22	46.58	42.47	10.96	Shasta	Anderson Union High	Anderson High	96007	939198.5
12310	180	English only	English-Language Fluency	45	69856	4530804	13	4.31	22.84	60.78	12.07	232.0	28.45	65.52	6.03	39.66	53.88	6.47	29.31	60.34	10.34	Shasta	Anderson Union High	Anderson High	96007	939198.5
12315	180	English only	English-Language Fluency	45	69914	6050124	5	7.32	12.2	56.1	24.39	41.0	56.1	41.46	2.44	65.85	24.39	9.76	60.98	31.71	7.32	Shasta	Cascade Union Elementary	Anderson Middle	96007	939198.5
12316	180	English only	English-Language Fluency	45	69914	6050124	8	5.83	8.74	58.25	27.18	103.0	50.49	42.72	6.8	58.25	36.89	4.85	61.17	35.92	2.91	Shasta	Cascade Union Elementary	Anderson Middle	96007	939198.5
12317	180	English only	English-Language Fluency	45	69914	6050124	13	6.25	9.72	57.64	26.39	144.0	52.08	42.36	5.56	60.42	33.33	6.25	61.11	34.72	4.17	Shasta	Cascade Union Elementary	Anderson Middle	96007	939198.5
12318	180	English only	English-Language Fluency	45	69914	6050132	5	2.17	10.87	56.52	30.43	46.0	56.52	34.78	8.7	67.39	28.26	4.35	60.87	36.96	2.17	Shasta	Cascade Union Elementary	Anderson Heights Elementary	96007	939198.5
12319	180	English only	English-Language Fluency	45	69914	6050132	13	2.17	10.87	56.52	30.43	46.0	56.52	34.78	8.7	67.39	28.26	4.35	60.87	36.96	2.17	Shasta	Cascade Union Elementary	Anderson Heights Elementary	96007	939198.5
12325	180	English only	English-Language Fluency	45	70011	6050348	5	4.44	20.0	64.44	11.11	45.0	42.22	51.11	6.67	40.91	47.73	11.36	31.11	62.22	6.67	Shasta	Happy Valley Union Elementary	Happy Valley Elementary	96007	939198.5
12326	180	English only	English-Language Fluency	45	70011	6050348	8	0.0	14.29	67.35	18.37	49.0	51.02	44.9	4.08	61.22	36.73	2.04	63.27	24.49	12.24	Shasta	Happy Valley Union Elementary	Happy Valley Elementary	96007	939198.5
12327	180	English only	English-Language Fluency	45	70011	6050348	13	2.13	17.02	65.96	14.89	94.0	46.81	47.87	5.32	51.61	41.94	6.45	47.87	42.55	9.57	Shasta	Happy Valley Union Elementary	Happy Valley Elementary	96007	939198.5
12329	180	English only	English-Language Fluency	45	70169	129957	8	7.14	0.0	57.14	35.71	14.0	50.0	42.86	7.14	50.0	42.86	7.14	57.14	28.57	14.29	Shasta	Northern Summit Academy	Northern Summit Academy	96007	939198.5
12330	180	English only	English-Language Fluency	45	70169	129957	10	0.0	0.0	81.82	18.18	11.0	72.73	27.27	0.0	54.55	45.45	0.0	36.36	63.64	0.0	Shasta	Northern Summit Academy	Northern Summit Academy	96007	939198.5
12333	180	English only	English-Language Fluency	45	70169	129957	13	2.04	4.08	67.35	26.53	49.0	61.22	34.69	4.08	48.98	46.94	4.08	51.02	44.9	4.08	Shasta	Northern Summit Academy	Northern Summit Academy	96007	939198.5
12334	180	English only	English-Language Fluency	45	69872	6050074	5	8.11	18.92	48.65	24.32	37.0	43.24	45.95	10.81	59.46	29.73	10.81	48.65	40.54	10.81	Shasta	Bella Vista Elementary	Bella Vista Elementary	96008	1391729.0
12335	180	English only	English-Language Fluency	45	69872	6050074	8	2.78	22.22	58.33	16.67	36.0	33.33	61.11	5.56	55.56	38.89	5.56	52.78	30.56	16.67	Shasta	Bella Vista Elementary	Bella Vista Elementary	96008	1391729.0
12336	180	English only	English-Language Fluency	45	69872	6050074	13	5.48	20.55	53.42	20.55	73.0	38.36	53.42	8.22	57.53	34.25	8.22	50.68	35.62	13.7	Shasta	Bella Vista Elementary	Bella Vista Elementary	96008	1391729.0
12337	180	English only	English-Language Fluency	45	69880	6050082	5	0.0	6.25	81.25	12.5	16.0	18.75	81.25	0.0	56.25	43.75	0.0	68.75	31.25	0.0	Shasta	Black Butte Union Elementary	Black Butte Elementary	96088	2451077.0
12338	180	English only	English-Language Fluency	45	69880	6050082	13	0.0	6.25	81.25	12.5	16.0	18.75	81.25	0.0	56.25	43.75	0.0	68.75	31.25	0.0	Shasta	Black Butte Union Elementary	Black Butte Elementary	96088	2451077.0
12339	180	English only	English-Language Fluency	45	69880	6113260	8	7.14	32.14	57.14	3.57	28.0	32.14	64.29	3.57	28.57	57.14	14.29	25.0	53.57	21.43	Shasta	Black Butte Union Elementary	Black Butte Junior High	96088	2451077.0
12340	180	English only	English-Language Fluency	45	69880	6113260	13	7.14	32.14	57.14	3.57	28.0	32.14	64.29	3.57	28.57	57.14	14.29	25.0	53.57	21.43	Shasta	Black Butte Union Elementary	Black Butte Junior High	96088	2451077.0
12343	180	English only	English-Language Fluency	45	69922	6050165	13	7.69	7.69	76.92	7.69	13.0	38.46	53.85	7.69	50.0	33.33	16.67	53.85	46.15	0.0	Shasta	Castle Rock Union Elementary	Castle Rock Elementary	96017	1704155.5
12345	180	English only	English-Language Fluency	45	69971	135830	8	0.0	0.0	46.67	53.33	15.0	73.33	26.67	0.0	93.33	6.67	0.0	80.0	20.0	0.0	Shasta	Enterprise Elementary	PACE Academy Charter	96002	691116.0
12348	180	English only	English-Language Fluency	45	69971	135830	13	0.0	10.0	53.33	36.67	30.0	56.67	43.33	0.0	86.67	10.0	3.33	66.67	33.33	0.0	Shasta	Enterprise Elementary	PACE Academy Charter	96002	691116.0
12350	180	English only	English-Language Fluency	45	69971	135848	8	4.55	4.55	68.18	22.73	22.0	36.36	54.55	9.09	50.0	45.45	4.55	36.36	63.64	0.0	Shasta	Enterprise Elementary	Redding Collegiate Academy	96002	691116.0
12351	180	English only	English-Language Fluency	45	69971	135848	10	0.0	16.0	80.0	4.0	25.0	28.0	68.0	4.0	48.0	52.0	0.0	24.0	72.0	4.0	Shasta	Enterprise Elementary	Redding Collegiate Academy	96002	691116.0
12353	180	English only	English-Language Fluency	45	69971	135848	13	3.28	13.11	67.21	16.39	61.0	36.07	55.74	8.2	50.82	47.54	1.64	34.43	62.3	3.28	Shasta	Enterprise Elementary	Redding Collegiate Academy	96002	691116.0
12357	180	English only	English-Language Fluency	45	69971	6050215	5	0.0	32.14	53.57	14.29	28.0	39.29	50.0	10.71	32.14	64.29	3.57	42.86	53.57	3.57	Shasta	Enterprise Elementary	Alta Mesa Elementary	96002	691116.0
